timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu
2026/04/16 00:52:18.060, Tesla PG503-216, 12 %, 4 %, 4348 MiB, 46
2026/04/16 00:52:19.060, Tesla PG503-216, 42 %, 16 %, 4348 MiB, 46
2026/04/16 00:52:20.061, Tesla PG503-216, 28 %, 11 %, 4348 MiB, 48
2026/04/16 00:52:21.061, Tesla PG503-216, 8 %, 2 %, 4348 MiB, 46
2026/04/16 00:52:22.062, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:52:23.062, Tesla PG503-216, 36 %, 15 %, 4348 MiB, 47
2026/04/16 00:52:24.062, Tesla PG503-216, 2 %, 0 %, 4348 MiB, 47
2026/04/16 00:52:25.063, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 00:52:26.063, Tesla PG503-216, 42 %, 16 %, 4348 MiB, 46
2026/04/16 00:52:27.064, Tesla PG503-216, 22 %, 8 %, 4348 MiB, 48
2026/04/16 00:52:28.064, Tesla PG503-216, 5 %, 0 %, 4348 MiB, 46
2026/04/16 00:52:29.065, Tesla PG503-216, 16 %, 6 %, 4348 MiB, 46
2026/04/16 00:52:30.065, Tesla PG503-216, 39 %, 15 %, 4348 MiB, 46
2026/04/16 00:52:31.066, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 00:52:32.066, Tesla PG503-216, 21 %, 7 %, 4348 MiB, 47
2026/04/16 00:52:33.067, Tesla PG503-216, 14 %, 5 %, 4348 MiB, 46
2026/04/16 00:52:34.067, Tesla PG503-216, 16 %, 5 %, 4348 MiB, 46
2026/04/16 00:52:35.068, Tesla PG503-216, 37 %, 14 %, 4348 MiB, 46
2026/04/16 00:52:36.068, Tesla PG503-216, 18 %, 7 %, 4348 MiB, 48
2026/04/16 00:52:37.069, Tesla PG503-216, 21 %, 8 %, 4348 MiB, 47
2026/04/16 00:52:38.069, Tesla PG503-216, 11 %, 4 %, 4348 MiB, 47
2026/04/16 00:52:39.070, Tesla PG503-216, 39 %, 16 %, 4348 MiB, 46
2026/04/16 00:52:40.070, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:52:41.071, Tesla PG503-216, 37 %, 16 %, 4348 MiB, 46
2026/04/16 00:52:42.071, Tesla PG503-216, 34 %, 15 %, 4348 MiB, 46
2026/04/16 00:52:43.072, Tesla PG503-216, 7 %, 1 %, 4348 MiB, 48
2026/04/16 00:52:44.072, Tesla PG503-216, 9 %, 3 %, 4348 MiB, 47
2026/04/16 00:52:45.073, Tesla PG503-216, 40 %, 16 %, 4348 MiB, 46
2026/04/16 00:52:46.073, Tesla PG503-216, 39 %, 16 %, 4348 MiB, 46
2026/04/16 00:52:47.074, Tesla PG503-216, 35 %, 15 %, 4348 MiB, 46
2026/04/16 00:52:48.074, Tesla PG503-216, 19 %, 7 %, 4348 MiB, 47
2026/04/16 00:52:49.075, Tesla PG503-216, 36 %, 16 %, 4348 MiB, 46
2026/04/16 00:52:50.075, Tesla PG503-216, 30 %, 12 %, 4348 MiB, 47
2026/04/16 00:52:51.076, Tesla PG503-216, 36 %, 15 %, 4348 MiB, 47
2026/04/16 00:52:52.076, Tesla PG503-216, 36 %, 16 %, 4348 MiB, 47
2026/04/16 00:52:53.077, Tesla PG503-216, 7 %, 1 %, 4348 MiB, 46
2026/04/16 00:52:54.077, Tesla PG503-216, 19 %, 7 %, 4348 MiB, 46
2026/04/16 00:52:55.078, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:52:56.078, Tesla PG503-216, 15 %, 5 %, 4348 MiB, 46
2026/04/16 00:52:57.079, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 48
2026/04/16 00:52:58.079, Tesla PG503-216, 33 %, 14 %, 4348 MiB, 46
2026/04/16 00:52:59.080, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:53:00.080, Tesla PG503-216, 38 %, 16 %, 4348 MiB, 48
2026/04/16 00:53:01.081, Tesla PG503-216, 3 %, 0 %, 4348 MiB, 46
2026/04/16 00:53:02.082, Tesla PG503-216, 32 %, 12 %, 4348 MiB, 46
2026/04/16 00:53:03.082, Tesla PG503-216, 39 %, 15 %, 4348 MiB, 46
2026/04/16 00:53:04.083, Tesla PG503-216, 38 %, 15 %, 4348 MiB, 46
2026/04/16 00:53:05.083, Tesla PG503-216, 36 %, 15 %, 4348 MiB, 47
2026/04/16 00:53:06.084, Tesla PG503-216, 51 %, 18 %, 4348 MiB, 46
2026/04/16 00:53:07.084, Tesla PG503-216, 38 %, 15 %, 4348 MiB, 46
2026/04/16 00:53:08.085, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:53:09.085, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:53:10.086, Tesla PG503-216, 32 %, 13 %, 4348 MiB, 48
2026/04/16 00:53:11.086, Tesla PG503-216, 8 %, 2 %, 4348 MiB, 46
2026/04/16 00:53:12.087, Tesla PG503-216, 36 %, 14 %, 4348 MiB, 46
2026/04/16 00:53:13.087, Tesla PG503-216, 42 %, 16 %, 4348 MiB, 46
2026/04/16 00:53:14.088, Tesla PG503-216, 42 %, 17 %, 4348 MiB, 46
2026/04/16 00:53:15.088, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 00:53:16.089, Tesla PG503-216, 37 %, 16 %, 4348 MiB, 48
2026/04/16 00:53:17.089, Tesla PG503-216, 4 %, 0 %, 4348 MiB, 48
2026/04/16 00:53:18.090, Tesla PG503-216, 28 %, 11 %, 4348 MiB, 46
2026/04/16 00:53:19.090, Tesla PG503-216, 40 %, 16 %, 4348 MiB, 46
2026/04/16 00:53:20.091, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:53:21.091, Tesla PG503-216, 28 %, 11 %, 4348 MiB, 46
2026/04/16 00:53:22.092, Tesla PG503-216, 16 %, 5 %, 4348 MiB, 46
2026/04/16 00:53:23.092, Tesla PG503-216, 15 %, 6 %, 4348 MiB, 45
2026/04/16 00:53:24.093, Tesla PG503-216, 24 %, 8 %, 4348 MiB, 45
2026/04/16 00:53:25.093, Tesla PG503-216, 34 %, 14 %, 4348 MiB, 45
2026/04/16 00:53:26.094, Tesla PG503-216, 36 %, 16 %, 4348 MiB, 46
2026/04/16 00:53:27.094, Tesla PG503-216, 39 %, 16 %, 4348 MiB, 46
2026/04/16 00:53:28.095, Tesla PG503-216, 24 %, 9 %, 4348 MiB, 47
2026/04/16 00:53:29.095, Tesla PG503-216, 15 %, 6 %, 4348 MiB, 46
2026/04/16 00:53:30.096, Tesla PG503-216, 34 %, 14 %, 4348 MiB, 46
2026/04/16 00:53:31.097, Tesla PG503-216, 7 %, 2 %, 4348 MiB, 47
2026/04/16 00:53:32.097, Tesla PG503-216, 31 %, 12 %, 4348 MiB, 47
2026/04/16 00:53:33.098, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:53:34.098, Tesla PG503-216, 22 %, 8 %, 4348 MiB, 46
2026/04/16 00:53:35.098, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 00:53:36.099, Tesla PG503-216, 32 %, 13 %, 4348 MiB, 46
2026/04/16 00:53:37.099, Tesla PG503-216, 29 %, 11 %, 4348 MiB, 48
2026/04/16 00:53:38.099, Tesla PG503-216, 38 %, 15 %, 4348 MiB, 46
2026/04/16 00:53:39.100, Tesla PG503-216, 7 %, 1 %, 4348 MiB, 46
2026/04/16 00:53:40.100, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:53:41.101, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 47
2026/04/16 00:53:42.101, Tesla PG503-216, 38 %, 16 %, 4348 MiB, 46
2026/04/16 00:53:43.102, Tesla PG503-216, 4 %, 0 %, 4348 MiB, 46
2026/04/16 00:53:44.102, Tesla PG503-216, 0 %, 0 %, 4348 MiB, 46
2026/04/16 00:53:45.103, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:53:46.103, Tesla PG503-216, 0 %, 0 %, 4348 MiB, 46
2026/04/16 00:53:47.104, Tesla PG503-216, 33 %, 13 %, 4348 MiB, 47
2026/04/16 00:53:48.104, Tesla PG503-216, 40 %, 16 %, 4348 MiB, 46
2026/04/16 00:53:49.105, Tesla PG503-216, 17 %, 7 %, 4348 MiB, 46
2026/04/16 00:53:50.105, Tesla PG503-216, 28 %, 11 %, 4348 MiB, 46
2026/04/16 00:53:51.106, Tesla PG503-216, 34 %, 13 %, 4348 MiB, 46
2026/04/16 00:53:52.106, Tesla PG503-216, 39 %, 15 %, 4348 MiB, 46
2026/04/16 00:53:53.106, Tesla PG503-216, 37 %, 16 %, 4348 MiB, 45
2026/04/16 00:53:54.107, Tesla PG503-216, 10 %, 4 %, 4348 MiB, 47
2026/04/16 00:53:55.107, Tesla PG503-216, 10 %, 3 %, 4348 MiB, 47
2026/04/16 00:53:56.108, Tesla PG503-216, 17 %, 7 %, 4348 MiB, 46
2026/04/16 00:53:57.108, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 00:53:58.109, Tesla PG503-216, 41 %, 17 %, 4348 MiB, 46
2026/04/16 00:53:59.109, Tesla PG503-216, 33 %, 14 %, 4348 MiB, 47
2026/04/16 00:54:00.110, Tesla PG503-216, 15 %, 6 %, 4348 MiB, 47
2026/04/16 00:54:01.110, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:54:02.111, Tesla PG503-216, 36 %, 15 %, 4348 MiB, 46
2026/04/16 00:54:03.111, Tesla PG503-216, 29 %, 11 %, 4348 MiB, 46
2026/04/16 00:54:04.112, Tesla PG503-216, 40 %, 16 %, 4348 MiB, 46
2026/04/16 00:54:05.112, Tesla PG503-216, 39 %, 15 %, 4348 MiB, 46
2026/04/16 00:54:06.112, Tesla PG503-216, 16 %, 6 %, 4348 MiB, 48
2026/04/16 00:54:07.113, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:54:08.113, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 00:54:09.114, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:54:10.114, Tesla PG503-216, 36 %, 15 %, 4348 MiB, 46
2026/04/16 00:54:11.115, Tesla PG503-216, 14 %, 5 %, 4348 MiB, 47
2026/04/16 00:54:12.115, Tesla PG503-216, 16 %, 6 %, 4348 MiB, 45
2026/04/16 00:54:13.116, Tesla PG503-216, 9 %, 4 %, 4348 MiB, 46
2026/04/16 00:54:14.116, Tesla PG503-216, 37 %, 14 %, 4348 MiB, 45
2026/04/16 00:54:15.117, Tesla PG503-216, 22 %, 8 %, 4348 MiB, 46
2026/04/16 00:54:16.118, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:54:17.118, Tesla PG503-216, 6 %, 0 %, 4348 MiB, 48
2026/04/16 00:54:18.118, Tesla PG503-216, 15 %, 6 %, 4348 MiB, 48
2026/04/16 00:54:19.119, Tesla PG503-216, 38 %, 15 %, 4348 MiB, 47
2026/04/16 00:54:20.119, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:54:21.120, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 00:54:22.120, Tesla PG503-216, 35 %, 15 %, 4348 MiB, 46
2026/04/16 00:54:23.121, Tesla PG503-216, 2 %, 0 %, 4348 MiB, 46
2026/04/16 00:54:24.121, Tesla PG503-216, 26 %, 10 %, 4348 MiB, 46
2026/04/16 00:54:25.122, Tesla PG503-216, 26 %, 10 %, 4348 MiB, 46
2026/04/16 00:54:26.122, Tesla PG503-216, 3 %, 0 %, 4348 MiB, 46
2026/04/16 00:54:27.123, Tesla PG503-216, 4 %, 0 %, 4348 MiB, 46
2026/04/16 00:54:28.123, Tesla PG503-216, 38 %, 15 %, 4348 MiB, 47
2026/04/16 00:54:29.124, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:54:30.124, Tesla PG503-216, 40 %, 16 %, 4348 MiB, 46
2026/04/16 00:54:31.125, Tesla PG503-216, 40 %, 16 %, 4348 MiB, 46
2026/04/16 00:54:32.125, Tesla PG503-216, 18 %, 7 %, 4348 MiB, 46
2026/04/16 00:54:33.125, Tesla PG503-216, 36 %, 14 %, 4348 MiB, 48
2026/04/16 00:54:34.126, Tesla PG503-216, 37 %, 14 %, 4348 MiB, 46
2026/04/16 00:54:35.126, Tesla PG503-216, 22 %, 8 %, 4348 MiB, 46
2026/04/16 00:54:36.127, Tesla PG503-216, 8 %, 1 %, 4348 MiB, 46
2026/04/16 00:54:37.127, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 47
2026/04/16 00:54:38.128, Tesla PG503-216, 37 %, 16 %, 4348 MiB, 47
2026/04/16 00:54:39.128, Tesla PG503-216, 6 %, 0 %, 4348 MiB, 46
2026/04/16 00:54:40.129, Tesla PG503-216, 10 %, 3 %, 4348 MiB, 46
2026/04/16 00:54:41.129, Tesla PG503-216, 24 %, 9 %, 4348 MiB, 46
2026/04/16 00:54:42.130, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:54:43.130, Tesla PG503-216, 24 %, 9 %, 4348 MiB, 46
2026/04/16 00:54:44.130, Tesla PG503-216, 36 %, 14 %, 4348 MiB, 46
2026/04/16 00:54:45.131, Tesla PG503-216, 42 %, 16 %, 4348 MiB, 46
2026/04/16 00:54:46.132, Tesla PG503-216, 15 %, 6 %, 4348 MiB, 46
2026/04/16 00:54:47.132, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 48
2026/04/16 00:54:48.133, Tesla PG503-216, 7 %, 1 %, 4348 MiB, 46
2026/04/16 00:54:49.133, Tesla PG503-216, 9 %, 3 %, 4348 MiB, 46
2026/04/16 00:54:50.134, Tesla PG503-216, 42 %, 16 %, 4348 MiB, 46
2026/04/16 00:54:51.134, Tesla PG503-216, 23 %, 9 %, 4348 MiB, 46
2026/04/16 00:54:52.134, Tesla PG503-216, 39 %, 16 %, 4348 MiB, 47
2026/04/16 00:54:53.135, Tesla PG503-216, 13 %, 4 %, 4348 MiB, 47
2026/04/16 00:54:54.135, Tesla PG503-216, 23 %, 9 %, 4348 MiB, 46
2026/04/16 00:54:55.135, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:54:56.136, Tesla PG503-216, 34 %, 14 %, 4348 MiB, 47
2026/04/16 00:54:57.136, Tesla PG503-216, 13 %, 4 %, 4348 MiB, 46
2026/04/16 00:54:58.137, Tesla PG503-216, 37 %, 14 %, 4348 MiB, 46
2026/04/16 00:54:59.137, Tesla PG503-216, 15 %, 5 %, 4348 MiB, 48
2026/04/16 00:55:00.138, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:55:01.138, Tesla PG503-216, 16 %, 5 %, 4348 MiB, 45
2026/04/16 00:55:02.139, Tesla PG503-216, 7 %, 1 %, 4348 MiB, 46
2026/04/16 00:55:03.139, Tesla PG503-216, 44 %, 17 %, 4348 MiB, 45
2026/04/16 00:55:04.139, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:55:05.140, Tesla PG503-216, 11 %, 3 %, 4348 MiB, 47
2026/04/16 00:55:06.140, Tesla PG503-216, 8 %, 2 %, 4348 MiB, 47
2026/04/16 00:55:07.141, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 00:55:08.141, Tesla PG503-216, 12 %, 5 %, 4348 MiB, 46
2026/04/16 00:55:09.142, Tesla PG503-216, 32 %, 13 %, 4348 MiB, 48
2026/04/16 00:55:10.142, Tesla PG503-216, 36 %, 16 %, 4348 MiB, 46
2026/04/16 00:55:11.143, Tesla PG503-216, 37 %, 14 %, 4348 MiB, 46
2026/04/16 00:55:12.143, Tesla PG503-216, 12 %, 4 %, 4348 MiB, 46
2026/04/16 00:55:13.143, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:55:14.144, Tesla PG503-216, 42 %, 16 %, 4348 MiB, 46
2026/04/16 00:55:15.144, Tesla PG503-216, 25 %, 10 %, 4348 MiB, 46
2026/04/16 00:55:16.145, Tesla PG503-216, 25 %, 10 %, 4348 MiB, 47
2026/04/16 00:55:17.145, Tesla PG503-216, 38 %, 15 %, 4348 MiB, 47
2026/04/16 00:55:18.146, Tesla PG503-216, 19 %, 7 %, 4348 MiB, 46
2026/04/16 00:55:19.146, Tesla PG503-216, 33 %, 13 %, 4348 MiB, 48
2026/04/16 00:55:20.146, Tesla PG503-216, 7 %, 1 %, 4348 MiB, 46
2026/04/16 00:55:21.147, Tesla PG503-216, 36 %, 14 %, 4348 MiB, 46
2026/04/16 00:55:22.147, Tesla PG503-216, 38 %, 16 %, 4348 MiB, 46
2026/04/16 00:55:23.148, Tesla PG503-216, 27 %, 10 %, 4348 MiB, 46
2026/04/16 00:55:24.148, Tesla PG503-216, 40 %, 16 %, 4348 MiB, 46
2026/04/16 00:55:25.149, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 47
2026/04/16 00:55:26.149, Tesla PG503-216, 22 %, 8 %, 4348 MiB, 46
2026/04/16 00:55:27.150, Tesla PG503-216, 3 %, 0 %, 4348 MiB, 46
2026/04/16 00:55:28.150, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 47
2026/04/16 00:55:29.151, Tesla PG503-216, 26 %, 10 %, 4348 MiB, 46
2026/04/16 00:55:30.151, Tesla PG503-216, 10 %, 4 %, 4348 MiB, 47
2026/04/16 00:55:31.151, Tesla PG503-216, 16 %, 6 %, 4348 MiB, 46
2026/04/16 00:55:32.152, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 00:55:33.152, Tesla PG503-216, 29 %, 11 %, 4348 MiB, 47
2026/04/16 00:55:34.153, Tesla PG503-216, 27 %, 10 %, 4348 MiB, 46
2026/04/16 00:55:35.153, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:55:36.154, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:55:37.154, Tesla PG503-216, 27 %, 11 %, 4348 MiB, 47
2026/04/16 00:55:38.154, Tesla PG503-216, 28 %, 11 %, 4348 MiB, 46
2026/04/16 00:55:39.155, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 48
2026/04/16 00:55:40.155, Tesla PG503-216, 27 %, 10 %, 4348 MiB, 46
2026/04/16 00:55:41.156, Tesla PG503-216, 50 %, 17 %, 4348 MiB, 46
2026/04/16 00:55:42.156, Tesla PG503-216, 8 %, 2 %, 4348 MiB, 46
2026/04/16 00:55:43.157, Tesla PG503-216, 26 %, 10 %, 4348 MiB, 46
2026/04/16 00:55:44.157, Tesla PG503-216, 30 %, 12 %, 4348 MiB, 46
2026/04/16 00:55:45.158, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:55:46.158, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:55:47.159, Tesla PG503-216, 31 %, 13 %, 4348 MiB, 47
2026/04/16 00:55:48.159, Tesla PG503-216, 39 %, 15 %, 4348 MiB, 46
2026/04/16 00:55:49.160, Tesla PG503-216, 17 %, 6 %, 4348 MiB, 45
2026/04/16 00:55:50.160, Tesla PG503-216, 14 %, 5 %, 4348 MiB, 46
2026/04/16 00:55:51.160, Tesla PG503-216, 7 %, 1 %, 4348 MiB, 47
2026/04/16 00:55:52.161, Tesla PG503-216, 36 %, 15 %, 4348 MiB, 46
2026/04/16 00:55:53.161, Tesla PG503-216, 6 %, 2 %, 4348 MiB, 45
2026/04/16 00:55:54.162, Tesla PG503-216, 2 %, 0 %, 4348 MiB, 47
2026/04/16 00:55:55.162, Tesla PG503-216, 10 %, 3 %, 4348 MiB, 47
2026/04/16 00:55:56.163, Tesla PG503-216, 24 %, 9 %, 4348 MiB, 47
2026/04/16 00:55:57.163, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 00:55:58.164, Tesla PG503-216, 39 %, 15 %, 4348 MiB, 46
2026/04/16 00:55:59.164, Tesla PG503-216, 37 %, 16 %, 4348 MiB, 46
2026/04/16 00:56:00.165, Tesla PG503-216, 21 %, 8 %, 4348 MiB, 47
2026/04/16 00:56:01.165, Tesla PG503-216, 39 %, 15 %, 4348 MiB, 47
2026/04/16 00:56:02.166, Tesla PG503-216, 24 %, 9 %, 4348 MiB, 46
2026/04/16 00:56:03.166, Tesla PG503-216, 36 %, 14 %, 4348 MiB, 47
2026/04/16 00:56:04.167, Tesla PG503-216, 37 %, 15 %, 4348 MiB, 46
2026/04/16 00:56:05.167, Tesla PG503-216, 25 %, 10 %, 4348 MiB, 46
2026/04/16 00:56:06.168, Tesla PG503-216, 37 %, 14 %, 4348 MiB, 46
2026/04/16 00:56:07.168, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 47
2026/04/16 00:56:08.168, Tesla PG503-216, 35 %, 15 %, 4348 MiB, 47
2026/04/16 00:56:09.169, Tesla PG503-216, 21 %, 8 %, 4348 MiB, 46
2026/04/16 00:56:10.169, Tesla PG503-216, 42 %, 16 %, 4348 MiB, 46
2026/04/16 00:56:11.170, Tesla PG503-216, 29 %, 11 %, 4348 MiB, 48
2026/04/16 00:56:12.170, Tesla PG503-216, 20 %, 8 %, 4348 MiB, 46
2026/04/16 00:56:13.171, Tesla PG503-216, 40 %, 16 %, 4348 MiB, 47
2026/04/16 00:56:14.171, Tesla PG503-216, 10 %, 2 %, 4348 MiB, 46
2026/04/16 00:56:15.172, Tesla PG503-216, 39 %, 15 %, 4348 MiB, 46
2026/04/16 00:56:16.172, Tesla PG503-216, 6 %, 2 %, 4348 MiB, 47
2026/04/16 00:56:17.172, Tesla PG503-216, 27 %, 10 %, 4348 MiB, 46
2026/04/16 00:56:18.173, Tesla PG503-216, 37 %, 15 %, 4348 MiB, 46
2026/04/16 00:56:19.173, Tesla PG503-216, 42 %, 16 %, 4348 MiB, 47
2026/04/16 00:56:20.174, Tesla PG503-216, 32 %, 14 %, 4348 MiB, 47
2026/04/16 00:56:21.174, Tesla PG503-216, 21 %, 8 %, 4348 MiB, 46
2026/04/16 00:56:22.175, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:56:23.175, Tesla PG503-216, 9 %, 2 %, 4348 MiB, 47
2026/04/16 00:56:24.176, Tesla PG503-216, 42 %, 16 %, 4348 MiB, 46
2026/04/16 00:56:25.176, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:56:26.177, Tesla PG503-216, 3 %, 0 %, 4348 MiB, 46
2026/04/16 00:56:27.177, Tesla PG503-216, 38 %, 15 %, 4348 MiB, 46
2026/04/16 00:56:28.177, Tesla PG503-216, 40 %, 16 %, 4348 MiB, 46
2026/04/16 00:56:29.178, Tesla PG503-216, 30 %, 12 %, 4348 MiB, 46
2026/04/16 00:56:30.178, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:56:31.179, Tesla PG503-216, 31 %, 13 %, 4348 MiB, 47
2026/04/16 00:56:32.179, Tesla PG503-216, 20 %, 8 %, 4348 MiB, 47
2026/04/16 00:56:33.179, Tesla PG503-216, 40 %, 16 %, 4348 MiB, 46
2026/04/16 00:56:34.180, Tesla PG503-216, 34 %, 15 %, 4348 MiB, 46
2026/04/16 00:56:35.181, Tesla PG503-216, 9 %, 2 %, 4348 MiB, 47
2026/04/16 00:56:36.181, Tesla PG503-216, 40 %, 16 %, 4348 MiB, 46
2026/04/16 00:56:37.182, Tesla PG503-216, 16 %, 5 %, 4348 MiB, 45
2026/04/16 00:56:38.182, Tesla PG503-216, 14 %, 6 %, 4348 MiB, 46
2026/04/16 00:56:39.182, Tesla PG503-216, 36 %, 16 %, 4348 MiB, 45
2026/04/16 00:56:40.183, Tesla PG503-216, 13 %, 5 %, 4348 MiB, 47
2026/04/16 00:56:41.183, Tesla PG503-216, 10 %, 3 %, 4348 MiB, 47
2026/04/16 00:56:42.184, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 00:56:43.184, Tesla PG503-216, 36 %, 15 %, 4348 MiB, 46
2026/04/16 00:56:44.185, Tesla PG503-216, 6 %, 1 %, 4348 MiB, 47
2026/04/16 00:56:45.185, Tesla PG503-216, 37 %, 14 %, 4348 MiB, 47
2026/04/16 00:56:46.186, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:56:47.186, Tesla PG503-216, 40 %, 16 %, 4348 MiB, 46
2026/04/16 00:56:48.186, Tesla PG503-216, 16 %, 6 %, 4348 MiB, 47
2026/04/16 00:56:49.187, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:56:50.187, Tesla PG503-216, 16 %, 5 %, 4348 MiB, 47
2026/04/16 00:56:51.188, Tesla PG503-216, 37 %, 14 %, 4348 MiB, 46
2026/04/16 00:56:52.188, Tesla PG503-216, 40 %, 16 %, 4348 MiB, 46
2026/04/16 00:56:53.189, Tesla PG503-216, 13 %, 5 %, 4348 MiB, 46
2026/04/16 00:56:54.189, Tesla PG503-216, 26 %, 10 %, 4348 MiB, 48
2026/04/16 00:56:55.190, Tesla PG503-216, 40 %, 16 %, 4348 MiB, 47
2026/04/16 00:56:56.190, Tesla PG503-216, 39 %, 15 %, 4348 MiB, 46
2026/04/16 00:56:57.190, Tesla PG503-216, 24 %, 9 %, 4348 MiB, 48
2026/04/16 00:56:58.191, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:56:59.191, Tesla PG503-216, 8 %, 1 %, 4348 MiB, 46
2026/04/16 00:57:00.192, Tesla PG503-216, 38 %, 15 %, 4348 MiB, 48
2026/04/16 00:57:01.192, Tesla PG503-216, 40 %, 16 %, 4348 MiB, 46
2026/04/16 00:57:02.193, Tesla PG503-216, 35 %, 15 %, 4348 MiB, 46
2026/04/16 00:57:03.193, Tesla PG503-216, 10 %, 3 %, 4348 MiB, 46
2026/04/16 00:57:04.194, Tesla PG503-216, 37 %, 15 %, 4348 MiB, 47
2026/04/16 00:57:05.194, Tesla PG503-216, 7 %, 1 %, 4348 MiB, 46
2026/04/16 00:57:06.195, Tesla PG503-216, 1 %, 0 %, 4348 MiB, 46
2026/04/16 00:57:07.195, Tesla PG503-216, 37 %, 15 %, 4348 MiB, 46
2026/04/16 00:57:08.196, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:57:09.196, Tesla PG503-216, 27 %, 11 %, 4348 MiB, 47
2026/04/16 00:57:10.196, Tesla PG503-216, 12 %, 4 %, 4348 MiB, 46
2026/04/16 00:57:11.197, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 00:57:12.197, Tesla PG503-216, 29 %, 11 %, 4348 MiB, 47
2026/04/16 00:57:13.198, Tesla PG503-216, 32 %, 12 %, 4348 MiB, 46
2026/04/16 00:57:14.198, Tesla PG503-216, 36 %, 14 %, 4348 MiB, 46
2026/04/16 00:57:15.199, Tesla PG503-216, 6 %, 2 %, 4348 MiB, 47
2026/04/16 00:57:16.199, Tesla PG503-216, 28 %, 9 %, 4348 MiB, 46
2026/04/16 00:57:17.200, Tesla PG503-216, 13 %, 4 %, 4348 MiB, 48
2026/04/16 00:57:18.200, Tesla PG503-216, 42 %, 16 %, 4348 MiB, 46
2026/04/16 00:57:19.201, Tesla PG503-216, 16 %, 6 %, 4348 MiB, 48
2026/04/16 00:57:20.201, Tesla PG503-216, 17 %, 7 %, 4348 MiB, 47
